gr;"EDMA code";"GR code";Αγγλική Ονομασία;Συντομογραφία;Ελληνική Ονομασία;’λλη Ονομασία;Σχόλια;Ταυτίζεται με;Επείγουσα;Κατηγορία (1,2,3)
15;15.04.40.13;15.04.40.13.001;LCM Virus - NA Reagents;LCM;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  LCM-ΙΟΥ;;;;;
15;15.04.40.14;15.04.40.14.001;Hantavirus / Bunyavirus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  HANTA-ΙΟΥ;;;;;
15;15.04.40.15;15.04.40.15.001;Avian Influenza - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  ΙΟΥ ΓΡΙΠΗΣ ΤΩΝ ΠΤΗΝΩΝ;;;;;
15;15.04.40.16;15.04.40.16.001;Norovirus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  NORO ΙΟΥ;;;;;
15;15.04.40.17;15.04.40.17.001;Human Metapneumovirus - NA Reagents;hMPV;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  ΙΟΥ ΜΕΤΑΠΝΕΥΜΟΝΙΑΣ;;;;;
15;15.04.40.18;15.04.40.18.001;Bocavirus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  BOCA-ΙΟΥ;;;;;
15;15.04.40.19;15.04.40.19.001;Coronavirus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  CORONA-ΙΟΥ;;;;;
15;15.04.40.20;15.04.40.20.001;Rhinovirus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ  RINO-ΙΟΥ;;;;;
15;15.04.40.21;15.04.40.21.001;Parechovirus - NA Reagents;HPeV;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ PARECHOVIRUS;;;;;
15;15.04.40.22;15.04.40.22.001;BK virus - NA Reagents;BK;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ BK-ΙΟΥ;;;17.06.06.09.001;;
15;15.04.40.23;15.04.40.23.001;JC virus - NA Reagents;JC;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ JC-ΙΟΥ;;;17.06.06.10.001;;
15;15.04.40.24;15.04.40.24.001;HHV-6,7,8 - NA Reagents;HHV;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ ΙΟΥ ΕΡΠΗΤΑ 6,7,8,;;;17.06.06.04.001;;
15;15.04.40.25;15.04.40.25.001;Chikungunya Virus - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ ΙΟΥ CHIKUNGUNYA ;;;;;
15;15.04.40.26;15.04.40.26.001;West Nile Virus - NA Reagent;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ ΙΟΥ ΔΥΤΙΚΟΥ ΝΕΙΛΟΥ;;;;;
15;15.04.40.41;15.04.40.41.001;Human Papilloma Virus Genotyping - NA Reagents;HPV-Genotyping;ΓΟΝΙΔΙΑΚΗ ΤΥΠΟΠΟΙΗΣΗ ΙΩΝ ΤΩΝ ΑΝΘΡΩΠΙΝΩΝ ΘΗΛΩΜΑΤΩΝ;;;;;
15;15.04.80;15.04.80;Other Virology Antigen/Antibody Detection;;ΑΝΙΧΝΕΥΣΗ ΑΝΤΙΓΟΝΟΥ/ΑΝΤΙΣΩΜΑΤΩΝ ΑΛΛΩΝ ΙΩΝ;;;;;s2
15;15.04.80.01;15.04.80.01.001;Adenovirus Resriratory antigen;;ADENOVIRUS ΑΝΤΙΓΟΝΟ ΣΤΟ ΑΝΑΠΝΕΥΣΤΙΚΟ;;;;;
15;15.04.80.01;15.04.80.01.002;Adenovirus respiratory IgG antibodies ;;ADENOVIRUS IgG ΑΝΤΙΣΩΜΑΤΑ ΑΝΑΠΝΕΥΣΤΙΚΟΥ;;;;;
15;15.04.80.01;15.04.80.01.003;Adenovirus respiratory IgΑ antibodies ;;ADENOVIRUS IGΑ ΑΝΤΙΣΩΜΑΤΑ ΑΝΑΠΝΕΥΣΤΙΚΟΥ;;;;;
15;15.04.80.01;15.04.80.01.004;Adenovirus respiratory IgM antibodies;;ADENOVIRUS IgM ΑΝΤΙΣΩΜΑΤΑ ΑΝΑΠΝΕΥΣΤΙΚΟΥ;;;;;
15;15.04.80.01;15.04.80.01.005;Adenovirus antigen in feces;;ADENOVIRUS ΑΝΤΙΓΟΝΟ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.04.80.02;15.04.80.02.001;Enterovirus IgG antibodies;;ENTEROVIRUS IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.02;15.04.80.02.002;Enterovirus IgM antibodies;;ENTEROVIRUS IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.001;Influenza & Para Influenza;;ΙΟΙ ΓΡΙΠΗΣ ΚΑΙ ΠΑΡΑΓΡΙΠΗΣ;;;;;
15;15.04.80.04;15.04.80.04.002;Influenza A and /or B antigen in resriratory samples    Ιοί Γρίππης και Παραγρίππης σε;;ΙΟΙ ΓΡΙΠΗΣ Α ΚΑΙΙ/Η Β ΑΝΤΙΓΟΝΟ ΣΕ ΑΝΑΠΝΕΥΣΤΙΚΑ ΔΕΙΓΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.003;Influenza A  IgG antibodies ;;ΙΟΙ ΓΡΙΠΗΣ Α IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.004;Influenza A IgM antibodies;;ΙΟΙ ΓΡΙΠΗΣ Α IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.005;Influenza B  IgG antibodies;;ΙΟΙ ΓΡΙΠΗΣ Β IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.006;Influenza B  IgM antibodies;;ΙΟΙ ΓΡΙΠΗΣ Β IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.007;Parainfluenza1-3 antigen in respiratory samles;;ΙΟΙ ΠΑΡΑΓΡΙΠΗΣ1-3 ΑΝΤΙΓΟΝΟ ΣΕ ΑΝΑΠΝΕΥΣΤΙΚΑ ΔΕΙΓΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.008;Parainfluenza 1-3 IgM antibodies;;ΙΟΙ ΠΑΡΑΓΡΙΠΗΣ 1-3 IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.04;15.04.80.04.009;Parainfluenza 1-3 IgG antibodies;;ΙΟΙ ΠΑΡΑΓΡΙΠΗΣ 1-3 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.05;15.04.80.05.001;Respiratory Syncytial Virus (RSV);;ΑΝΑΠΝΕΥΣΤΙΚΟΣ ΣΥΓΚΥΤΙΑΚΟΣ ΙΟΣ (RSV);;;;;
15;15.04.80.05;15.04.80.05.002;RSV antigen in respiratory samples;;RSV ΑΝΤΙΓΟΝΟ ΣΕ ΑΝΑΠΝΕΥΣΤΙΚΑ ΔΕΙΓΜΑΤΑ;;;;;
15;15.04.80.05;15.04.80.05.003;RSV IgG antibodies;;RSV IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.05;15.04.80.05.004;RSV IgM antibodies;;RSV IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.06;15.04.80.06.001;Rotavirus;;ROTA-ΙΟΙ;;;;;
15;15.04.80.06;15.04.80.06.002;Rotavirus antigen detection in the feces;;ROTA-ΙΟΣ ΑΝΤΙΓΟΝΟ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.04.80.09;15.04.80.09.001;Parvovirus B 19;;PARVO-ΙΟΙ B-19 ;;;;;
15;15.04.80.09;15.04.80.09.002;ParvovirusB-19 IgM specific antibodies;;PARVO-ΙΟΙ B-19  ΙGM ΕΙΔΙΚΑ ΑΝΤΙΣΩΜΑΤΑ ;;;;;
15;15.04.80.09;15.04.80.09.003;ParvovirusB-19 Avidity antibodies;;PARVO-ΙΟΙ B-19 ΑΝΤΙΣΩΜΑΤΑ ΣΥΝΑΦΕΙΑΣ;;;;;
15;15.04.80.09;15.04.80.09.004;ParvovirusB-19 IgG antibodies;;PARVO-ΙΟΙ B-19 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.11;15.04.80.11.001;Dengue Virus;;DENGUE-ΙΟΙ (ΔΑΓΓΕΙΟΣ ΠΥΡΕΤΟΣ);;;;;
15;15.04.80.11;15.04.80.11.002;Dengue Virus IgG antibodies;;DENGUE-ΙΟΙ  IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.11;15.04.80.11.003;Dengue Virus IgM antibodies;;DENGUE-ΙΟΙ IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.12;15.04.80.12.001;Tick-borne encephalitis;TBE;ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΙΩΝ ΠΟΥ ΠΡΟΚΑΛΟΥΝ ΕΓΚΕΦΑΛΙΤΙΔΑ ΑΠΟ ΑΡΘΡΟΠΟΔΑ;;;;;
15;15.04.80.13;15.04.80.13.001;LCM Virus;LCM;LCM ΙΟΙ;;;;;
15;15.04.80.13;15.04.80.13.002;LCM Virus IgM antibodies in CSFand serum;;LCM ΙΟΙ IgM ΑΝΤΙΣΩΜΑΤΑ ΣΤΟ ΕΝΥΚΑΙ ΟΡΟ;;;;;
15;15.04.80.13;15.04.80.13.003;LCM Virus IgG antibodies in CSFand serum;;LCM ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ ΣΤΟΕΝΥ ΚΑΙ ΟΡΟ;;;;;
15;15.04.80.14;15.04.80.14.001;Hantavirus / Bunyavirus;;HANTA-ΙΟΙ /BUNYA-ΙΟΙ;;;;;
15;15.04.80.14;15.04.80.14.002;Hantavirus / Bunyavirus IgG antibodies;;HANTA-ΙΟΙ /BUNYA-ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.14;15.04.80.14.003;Hantavirus / Bunyavirus IgM antibodies;;HANTA-ΙΟΙ /BUNYA-ΙΟΙ IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.15;15.04.80.15.001;Avian Influenza (Η5Ν1);;ΙΟΙ ΤΗΣ ΓΡΙΠΗΣ ΤΩΝ ΠΤΗΝΩΝ (Η5Ν1);;;;;
15;15.04.80.15;15.04.80.15.002;Avian Influenza antigen in resriratory samples;;Η5Ν1 ΙΟΙ ΑΝΤΙΓΟΝΟ ΣΕ ΑΝΑΠΝΕΥΣΤΙΚΑ ΔΕΙΓΜΑΤΑ;;;;;
15;15.04.80.15;15.04.80.15.003;Avian influenza total antibodies H5 in serum;;H5N1 ΙΟΙ ΟΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ Η5 ΣΤΟΝ ΟΡΟ;;;;;
15;15.04.80.15;15.04.80.15.004;Avian Influenza A virus serotyping;;ΙΟΙ ΤΗΣ ΓΡΙΠΗΣ ΤΩΝ ΠΤΗΝΩΝ, ΟΡΟΤΥΠΙΑ ΤΟΥ ΙΟΥ;;;;;
15;15.04.80.16;15.04.80.16.001;Norovirus;;ΝΟΡΟ-ΙΟΙ;;;;;
15;15.04.80.16;15.04.80.16.002;Norovirus antigen in the feces;;ΝΟΡΟ-ΙΟΙ ΑΝΤΙΓΟΝΟ ΣΤΑ ΚΟΠΡΑΝΑ *;;;;;
15;15.04.80.16;15.04.80.16.003;Norovirus IgG antibodies;;ΝΟΡΟ-ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.16;15.04.80.16.004;Νorovirus IgM specific antibodies;;NΟΡΟ-ΙΟΙ IgM ΕΙΔΙΚΑ ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.17;15.04.80.17.001;Ηuman Metapneumovirus(hMPV);;ΑΝΘΡΩΠΙΝΟΣ ΜΕΤΑΠΝΕΥΜΟΝΟ-ΙΟΣ(HMPV);;;;;
15;15.04.80.17;15.04.80.17.002;hMPV antibodies against N-A proteins;;HMPV ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ Ν-Α ΠΡΩΤΕΙΝΩΝ;;;;;
15;15.04.80.17;15.04.80.17.003;hMPV antibodies against N-B proteins;;HMPV ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ Ν-B ΠΡΩΤΕΙΝΩΝ;;;;;
15;15.04.80.18;15.04.80.18.001;Bocavirus (HBoV);;BOCA-ΙΟΙ (HBOV);;;;;
15;15.04.80.18;15.04.80.18.002;Bocavirus VP1 IgG antibodies;;BOCA-ΙΟΙ VP1 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.18;15.04.80.18.003;Bocavirus VP2 IgG antibodies;;BOCA-ΙΟΙ VP2 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.19;15.04.80.19.001;Coronavirus (CoV)/SARS;;CORONA-ΙΟΙ (COV)/SARS;;;;;
15;15.04.80.19;15.04.80.19.002;Coronavirus (CoV) SARS IgG antibodies;;CORONA-ΙΟΙ (COV)/SARS IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.20;15.04.80.20.001;Rhinovirus;;ΡΙΝΟ-ΙΟΙ;;;;;
15;15.04.80.20;15.04.80.20.002;Rhinovirus IgG antibodies;;ΡΙΝΟ-ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ ;;;;;
15;15.04.80.21;15.04.80.21.001;Parechovirus;HPeV;PARECHO-ΙΟΙ;;;;;
15;15.04.80.21;15.04.80.21.002;Parechovirus antibodies against synthetic peptid;;PARECHO-ΙΟΙ ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΣΥΝΘΕΤΙΚΟΥ ΠΕΠΤΙΔΙΟΥ;;;;;
15;15.04.80.22;15.04.80.22.001;BK virus;BK;BK POLYOMA-ΙΟΙ;;;;;
15;15.04.80.22;15.04.80.22.002;ΒΚ virus IgG antibodies(seroprevalence);;BK POLYOMA-ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ ;;;;;
15;15.04.80.23;15.04.80.23.001;JC virus;JC;JC POLYOMA-ΙΟΙ;;;;;
15;15.04.80.23;15.04.80.23.002;JC virus IgG  antibodies(seroprevalence);;JC POLYOMA-ΙΟΙ IgGΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.24;15.04.80.24.001;HHV-6,7,8;HHV;ΑΝΘΡΩΠΙΝΟΙ ΕΡΠΗΤΟΙΟΙ 6,7,8,(HHV-6,7,8);;;;;
15;15.04.80.24;15.04.80.24.002;HHV-6 IgG antibodies;;HHV-6 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.24;15.04.80.24.003;HHV-6 IgM antibodies;;HHV-6 IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.24;15.04.80.24.004;HHV-7 IgG antibodies;;HHH-7 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.24;15.04.80.24.005;HHV-7 IgM antibodies;;HHV-7 IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.24;15.04.80.24.006;HHV-8  antibodies against lytic and latent antigens;;HHV-8 ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΛΑΝΘΑΝΟΝΤΟΣ ΚΑΙ ΛΥΤΙΚΟΥ ΑΝΤΙΓΟΝΟΥ;;;;;
15;15.04.80.25;15.04.80.25.001;Chikungunya Virus ;;CHIKUNGUNYA ΙΟΙ;;;;;
15;15.04.80.25;15.04.80.25.002;Chikungunya Virus IgG antibodies;;CHIKUNGUNYA ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.25;15.04.80.25.003;Chikungunya Virus IgM antibodies;;CHIKUNGUNYA ΙΟΙ IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.26;15.04.80.26.001;West Nile Virus;;ΙΟΣ ΔΥΤΙΚΟΥ ΝΕΙΛΟΥ;;;;;
15;15.04.80.26;15.04.80.26.002;West Nile Virus IgG antibodies;;ΙΟΣ ΔΥΤΙΚΟΥ ΝΕΙΛΟΥ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.26;15.04.80.26.003;West Nile Virus IgM antibodies;;ΙΟΣ ΔΥΤΙΚΟΥ ΝΕΙΛΟΥ IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.001;Coxsackie B1-6 IgG antibodies;;COXSACKIE B1-6 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.002;Coxsackie B1-6 IgM antibodies;;COXSACKIE B1-6 IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.003;Coxsackie B1-6 IgA antibodies;;COXSACKIE B1-6 IgA ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.004;Coxsackie B( single serotype)IgM antibodies;;COXSACKIE B(ΕΝΑΣ ΟΡΟΤΥΠΟΣ) IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.005;Coxsackie A 2-12 IgG antibodies;;COXSACKIE A2-12 IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.27;15.04.80.27.006;Coxsackie A 2-12 IgM antibodies;;COXSACKIE A2-12 IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.28;15.04.80.28.001;Echovirus IgG antibodies;;ECHO ΙΟΙ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.04.80.28;15.04.80.28.002;Echovirus IgM antibodies;;ECHO ΙΟΙ IgM ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05;15.05;Parasitology (Infect. Immunology);;ΠΑΡΑΣΙΤΟΛΟΓΙΑ ;;;;;s1
15;15.05.01;15.05.01;Toxoplasma;;ΤΟΞΟΠΛΑΣΜΑ;;;;;s2
15;15.05.01.04;15.05.01.04.001;Toxoplasma Antibody (Total);;ΟΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;;;
15;15.05.01.05;15.05.01.05.001;Toxoplasma Antibody IgG;;ΑΝΤΙΣΩΜΑΤΑ IgG ΕΝΑΝΤΙ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;;;
15;15.05.01.06;15.05.01.06.001;Toxoplasma Antibody IgM;;ΑΝΤΙΣΩΜΑΤΑ IgM ΕΝΑΝΤΙ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;;;
15;15.05.01.07;15.05.01.07.001;Toxoplasma Antibody IgG - Avidity;;ΑΝΤΙΣΩΜΑΤΑ IgG ΣΥΝΑΦΕΙΑΣ ΕΝΑΝΤΙ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;;;
15;15.05.01.08;15.05.01.08.001;Toxoplasma Antibody IgA ;;ΑΝΤΙΣΩΜΑΤΑ IgA ΕΝΑΝΤΙ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;;;
15;15.05.01.40;15.05.01.40.001;Toxoplasma - NA Reagents;;ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ ΤΟΞΟΠΛΑΣΜΑΤΟΣ;;;17.06.06.13.001;;
15;15.05.10;15.15.10;Miscellaneous Parasitology;;ΑΛΛΑ ΠΑΡΑΣΙΤΑ;;;;;s2
15;15.05.10.01;15.05.10.01.001;Entamoeba histolytica  ;;ΙΣΤΟΛΥΤΙΚΗ ΑΜΟΙΒΑΔΑ;;;;;
15;15.05.10.01;15.05.10.01.002;Εntamoeba histolytica microscopy;;ΙΣΤΟΛΥΤΙΚΗ ΑΜΟΙΒΑΔΑ ΜΙΚΡΟΣΚΟΠΙΚΗ;;;;;
15;15.05.10.01;15.05.10.01.003;Entamoeba histolytica  antibodies;;ΙΣΤΟΛΥΤΙΚΗ  ΑΜΟΙΒΑΔΑ ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.01;15.05.10.01.004;Entamoeba histolytica antigens by antiserum ntibodies ;;ΙΣΤΟΛΥΤΙΚΗ ΑΜΟΙΒΑΔΑ ΑΝΤΙΓΟΝΟ ΜΕ ΑΝΤΙΟΡΟΥΣ;;;;;
15;15.05.10.01;15.05.10.01.005;Entamoeba histolytica -NA reagents;;ΙΣΤΟΛΥΤΙΚΗ ΑΜΟΙΒΑΔΑ ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ;;;;;
15;15.05.10.02;15.05.10.02.001;Chagas;;CHAGAS /TRYPANOSOMA CRUZI;;;;;
15;15.05.10.02;15.05.10.02.002;Chagas antibodies versus recomginant antigen;;CHAGAS ΑΩΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΑΝΑΣΥΝΔΙΑΣΜΕΝΟΥ ΑΝΤΙΓΟΝΟΥ;;;;;
15;15.05.10.02;15.05.10.02.003;Chagas-NA reagents;;CHAGAS ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ;;;;;
15;15.05.10.03;15.05.10.03.001;Distomatosis;;ΔΙΣΤΟΜΑΤΩΣΗ/ FASCIOLA EPATICA;;;;;
15;15.05.10.03;15.05.10.03.002;Distomatosis antibodies versus recombinant antigen;;ΔΙΣΤΟΜΑΤΩΣΗ ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΑΝΑΣΥΝΔΥΑΣΜΕΝΟΥ ΑΝΤΙΓΟΝΟΥ;;;;;
15;15.05.10.04;15.05.10.04.001;Echinococcus;;ΕΧΙΝΟΚΟΚΚΟΣ;;;;;
15;15.05.10.04;15.05.10.04.002;Echinococcus  total antibodies ;;ΕΧΙΝΟΚΟΚΚΟΣ ΟΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ ;;;;;
15;15.05.10.04;15.05.10.04.003;Εchinococcus IgG antibodies;;ΕΧΙΝΟΚΟΚΚΟΣ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.04;15.05.10.04.004;Echinococcus antibodies versus recombinant antigen ;;ΕΧΙΝΟΚΟΚΚΟΣ ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΑΝΑΣΥΝΔΥΑΣΜΕΝΟΥ ΑΝΤΙΓΟΝΟΥ;;;;;
15;15.05.10.05;15.05.10.05.001;Leishmania;;ΛΕΙΣΜΑΝΙΑ;;;;;
15;15.05.10.05;15.05.10.05.002;Leismania microscopy in bone marrow;;ΛΕΙΣΜΑΝΙΑ ΜΙΜΡΟΣΚΟΠΙΚΗ ΣΤΟΝ ΜΥΕΛΟ ;;;;;
15;15.05.10.05;15.05.10.05.003;Leismania total antibodies ;;ΛΕΙΣΜΑΝΙΑ ΟΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.05;15.05.10.05.004;Leismania  IgG antibodies ;;ΛΕΙΣΜΑΝΙΑ ΙGG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.05;15.05.10.05.005;Leismania -NA reagents;;ΛΕΙΣΝΑΝΙΑ ΑΝΙΧΝΕΥΣΗ ΓΕΝΕΤΙΚΟΥ ΥΛΙΚΟΥ;;;;;
15;15.05.10.06;15.05.10.06.001;Schistosoma;;ΣΧΙΣΤΟΣΩΜΑ;;;;;
15;15.05.10.06;15.05.10.06.002;Schistosoma mansoni IgG antibodies;;ΣΧΙΣΤΟΣΩΜΑ MANSONI IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.06;15.05.10.06.003;Schistosoma haematobium IgG antibodies;;ΣΧΙΣΤΟΣΩΜΑ ΑΙΜΑΤΟΒΙΟ IgG ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.07;15.05.10.07.001;Cryptosporidium;;ΚΡΥΠΤΟΣΠΟΡΙΔΙΟ;;;;;
15;15.05.10.07;15.05.10.07.002;Cryptosporidium microscopy in feces;;ΚΡΥΠΤΟΣΠΟΡΙΔΙΟ ΜΙΚΡΟΣΚΟΠΙΚΗ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.05.10.07;15.05.10.07.003;Cryptosporidium antigen in feces;;ΚΡΥΠΤΟΣΠΟΡΙΔΙΟ ΑΝΤΙΓΟΝΟ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.05.10.07;15.05.10.07.004;Cryptosporidium antibodies in feces;;ΚΡΥΠΤΟΣΠΟΡΙΔΙΟ ΑΝΤΙΣΩΜΑΤΑ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.05.10.07;15.05.10.07.005;Cryptosoridium antibodies in serum;;ΚΡΥΠΤΟΣΠΟΡΙΔΙΟ ΑΝΤΙΣΩΜΑΤΑ ΣΤΟΝ ΟΡΟ;;;;;
15;15.05.10.08;15.05.10.08.001;Giardia lamblia;;ΓΙΑΡΔΙΑ ΛΑΜΒΛΙΑ;;;;;
15;15.05.10.08;15.05.10.08.002;Giardia lamblia microscopy in feces;;ΓΙΑΡΔΙΑ ΛΑΜΒΛΙΑ ΜΙΚΡΟΣΚΟΠΙΚΗ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.05.10.08;15.05.10.08.003;Giardia lamblia antigen detection in feces;;ΓΙΑΡΔΙΑ ΛΑΜΒΛΙΑ ΑΝΤΙΓΟΝΟ ΣΤΑ ΚΟΠΡΑΝΑ;;;;;
15;15.05.10.08;15.05.10.08.004;Giardia lamblia antibodies;;ΓΙΑΡΔΙΑ ΛΑΜΒΛΙΑ ΑΝΤΙΣΩΜΑΤΑ;;;;;
15;15.05.10.09;15.05.10.09.001;Plasmodium (Malaria);;ΠΛΑΣΜΩΔΙΑ (ΕΛΟΝΟΣΙΑ);;;;;
15;15.05.10.09;15.05.10.09.002;Plasmodium microscopy in blood;;ΠΛΑΣΜΩΔΙΑ ΜΙΚΡΟΣΚΟΠΙΚΗ ΣΤΟ ΑΙΜΑ;;;;;
15;15.05.10.09;15.05.10.09.003;Plasmodium falciparum antisporozoite antibodies;;ΠΛΑΣΜΩΔΙΟ FALCIPARUM ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΣΠΟΡΟΖΩΗΤΟΥ;;;;;
15;15.05.10.09;15.05.10.09.004;Plasmodium vivax antisporozoite antibodies;;ΠΛΑΣΜΩΔΙΟ VIVAX ΑΝΤΣΠΟΡΟΖΩΗΤΙΚΑ ΑΝΤΙΣΩΜΑΤΑ;;;;;
